arg1,arg2,word,sentence,verb_idx,label
светлый,,ангел,Тысячи глаз впивались в тебя На красном сукне эстрады ты казалась светлым ангелом слетевшим из рая в адский огонь чтобы освежить каплею влаги запекшиеся уста грешника Я не помню звуков петых тобою ,1 ,0
посыльный,,ангел,Ты уже не в состоянии различить мой чин Знай же Нергаль я Принципал из третьего ранга Начал а не какой-то посыльный ангел Прошу тебя не заставляй прибегать к силе ,3 ,1
посыльный,,ангел,Ты что дубина не понимаешь ситуации что ли набросился я на него за дверью Мы шли по улице взявшись почему-то под руки я оглянулся через плечо направо налево и нигде не увидел Колиного ангела видно тот благоразумно не ездил с подопечным в трамваях и не ходил с ним в кино а постоянно оставался на тумбочке и стерег сало И тут я почувствовал что если два молодых человека слегка подпив идут вдвоем в кино куда им вовсе не хочется и нет рядом с ними девушек а вокруг одна сырая осенняя темень и топают парни взявшись под руки словно примерная супружеская чета о если дело обстоит так то им нечего ожидать чего-нибудь славного ,3 ,1
посыльный,,ангел,Ты что ли главный-то Максим шутливо обратился Финоген к только что воротившемуся Артемию Значит с ангелом тебя и дай тебе осподь долгие веки чтоб всем глава закрыть Мерци-с родимый притворным бабьим голоском неожиданно пропел Артемий памятуя секретное наставление Агея ,3 ,1
посыльный,,ангел,Ты что не видишь удивилась она Ангелы летают вокруг меня Иванушка поспешил уйти ,1 ,0
посыльный,глупый,ангел,Ты это про что Агафья Прохоровна спросила генеральша Так ангел вы наш глупые мысли пришли в голову Известно где же у нас умным мыслям быть ,3 ,1
падший,,ангел,ть духовной жизни таков один из ее строгих законов открытый великим опытом святых В пятом томе своих сочинений который святитель назвал Приношение современному монашеству в главе десятой Об осторожности при чтении отеческих книг о монашеской жизни он прямо пишет Падший ангел старается обмануть и вовлечь в погибель иноков предлагая им не только грех в разных видах его но и предлагая несвойственные им возвышеннейшие добродетели 54 Указанные мысли имеют прямое отношение к пониманию важнейшего в христианском особенно в монашеском подвиге молитвенного делания ,1 ,0
падший,,ангел,ть его легче и он мог лететь туда Хорошо быть ангелом думал Яков Титыч если б они были Человеку иногда скучно с одними людьми ,1 ,0
падший,,ангел,Убивал А вы что хотите чтобы мы там остались ангелами Вы ждали ангелы возвратятся ,3 ,1
падший,,ангел,Убивало миллионы своих воровало разрушало страну и храмы Да вздохнет сопровождающий ангел и добавит но одновременно эти несчастные беззащитные люди русские интеллигенты создали святыни ХХ века подобно тому как прежние века создавали свои И как создали они МХАТ Музей изящных искусств полотна Врубеля и Кандинского ритуал поэтических чтений ставших национальной культурой России ,1 ,0
падший,,ангел,убийцу Он Ангел голограмма прошедшая через меня как сквозь хрусталик семечку зренья Он эфемер который был соткан преломленьем моей бестелесной плоти ,3 ,1
падший,,ангел,убьешься Прыгнуть как Жигарев пьяному только можно потому что господь по своему милосердию ко всякому пьяному если только он благочестно в святой вере пребывает ангела для сохранности и обереганья приставляет Вот и стою я ровно к смерти приговорен в ушах шумит в глазах зелень пальцем не могу двинуть вот что страх-от значит ,1 ,0
падший,каждый,ангел,Уверяю Но поверишь ли ангел мой что каждая горничная пришедшая ко мне в своем новеньком платьице подать поутру кофе возбуждает во мне гораздо более страсти чем моя супруга Вот что оно значит право-то по долгу ,3 ,1
падший,,ангел,удачи Эти люди не ангелы но и склонности к насилию у них нет Они ,3 ,1
падший,,ангел,У двери стояла молодая женщина и с тревогой смотрела на нас обоих Прекрасное юное создание всё как бы сияющее оно казалось мне ангелом пришедшим спасать мою больную душу Я ее уже словно где-то видел не то в грезах не то наяву ,3 ,1
падший,,ангел,У Дубровского есть мечта Забраться выше ангелов Видишь ангелы на Исакии над колоннадой ,2 ,0
падший,,ангел,Ужели я могу так в ней ошибаться Нет она ангел Она добра нежна ,3 ,1
падший,,ангел,Уж поверьте мне Ангелов в этом спорте нет потому что ангелы на льду не выживают Но Валера не та фигура чтобы сводить с ним счеты у него нет спортсменов претендующих на высокие места ни на юниорских ни на взрослых соревнованиях у него юниоры да и те в основном не первого порядка ,3 ,1
падший,божий,ангел,Уж я решила Покарабкался проворно с печки политик на его лице в глазах едва переносимая боль Анфиса возрадовалась душой ангел божий а не человек этот самый Шапкин состраждет горю ее Еще больше исказилось лицо политика ну прямо невтерпеж ,1 ,0
падший,,ангел,Узнай чадо мое какие обетования даешь ты Господу Инсусу Ангелы стоят здесь невидимо и пишут исповедание твое и во второе пришествие Бога страшно истяжут тебя за нарушение Изображая тягость иночества бедность скорбь его знай говорил настоятель что враг не престанет подлагать под душу твою лукавые помыслы прежнего жития ,1 ,0
падший,,ангел,ументами находится у помянутаго г Гейдена Радищев А Н Ангел тьмы Отрывок из поэмы Ермак ,1 ,0
падший,,ангел,У меня был приятель юноша полный жизни с лицом ангела и с мускулами пантеры он порезался откупоривая бутылку и через несколько дней умер ,3 ,1
падший,,ангел,У моих дочурок много есть игрушек Вертинский боготворил наших дочерей он их любил как ангел Бога У него никогда не было детей и став отцом он был неимоверно счастлив ,3 ,1
флорентийский,,ангел,У нее была мимика и манеры дешевенькой лондонской бимбо Ну что ж на то я и режиссер чтобы превратить сикуху во флорентийского ангела Вдруг его поразило сходство некоторых снимков с прежними ликами Риты ,1 ,0
флорентийский,похожий,ангел,У нее и притчи об ангелах были похожи на рассказы о соседях и родственниках Так в детстве я много раз слышала о Самаэле и Гавриэле лихой парочке ангелов порученцев самой Смерти они шлялись по миру выглядывая подходящую дичь каждый со своим подручным инвентарем Такими вот баснями потчевала внучку моя артистичная бабка ,1 ,0
флорентийский,золотой,ангел,У них в тенистом сыром саду с канавами полными незабудок собиралось до десятка ребятишек с соседних дач и устраивались игры под руководством старшей сестры Аркадия чинной толстой институтки Играли добросовестно по всем правилам в фанты в краски в трубочиста и ангела в золотые ворота в море волнуется в волки и овцы в казаки и разбойники и другие игры в таком роде Меня посвящали в правила игры я была серьезна но весело не было ,2 ,0
флорентийский,святой,ангел,У них на земле оказались более важные дела чем встреча с Господом Они были отвергнуты и взамен Господь призвал всех кого Его слуги ангелы и святые найдут на путях на дорогах на распутьях на задворках жизни Всех Он призвал чтобы Его пир наполнился ликующими ,1 ,0
флорентийский,господень,ангел,У одного из них написанное удобно измывалось у другого с трудом и виделось написанным как бы бледными чернилами Старец помолился Богу чтоб видение было объяснено ему Ангел Господень предстал старцу и сказал написанное на бумагах которое ты видел это грехи их Один согрешил по естеству и потому напис ,1 ,0
флорентийский,,ангел,у о черте выехавшем на белом коне по точным справкам других дьявол похитил девочку и улетел с нею в окно третьи добавляли что малютка превратилась в старуху страшного вида Наперерез этой диковине всплыл слух об ангелах запевших над головой публики о конце мира но более склонялись все к объяснению данному буфетчиком Ниагары что приезжий грек изобрел летательную машинку которую можно держать в кармане грек вылетел из цирка на улицу и упал потому что в машинке сломался винт Венцом всей путаницы было потрясающее известие о посещении цирка стаей ,1 ,0
флорентийский,,ангел,Упавшие листья после заморозка окостенели Тритон спятил будто он ангел и трубит в евстахиевы трубы вставайте вставайте чего тут разлеглись Хотели в вечный город да Федот не то ,2 ,0
флорентийский,чистый,ангел,У Пал Палыча чуть-чуть порозовела лысина веселые глаза потемнели Знаем знаем считаешь всех нас жулики ты один ангел чистый А разберемся ангел какова твоя чистота ,3 ,1
флорентийский,,ангел,Уперлись все в М А вроде до него в литературе никогда чертей не водилось Да как писались сказочки так и впредь будут писаться а если в некоторых текстах напрямую ни дьявола ни ангелов не упоминается так и это ничего не значит ,1 ,0
флорентийский,твой,ангел,упи от запечатаннаго новоизбранного воина Христа Бога нашего Оным бо тебе запрещаю ходящим на крилу ветреннюю творящим ангелы своя огнь палящ изыди и отступи от создания сего со всею силою и ангелы твоими Огласительные слова Иоанна Златоуста 2 14 ,1 ,0
флорентийский,,ангел,У самого входа в сад они встретили слепую с проводницей и князь порадовался на умиленное выражение старой француженки когда она услыхала голос Кити Она тотчас с французским излишеством любезности заговорила с ним хваля его за то что у него такая прекрасная дочь и в глаза превознося до небес Кити и называя ее сокровищем перлом и ангелом Ну так она второй ангел сказал князь улыбаясь ,1 ,0
флорентийский,,ангел,У себя дома мы озираемся где родина на Западе она торчит в нас как кол Пока ангелы еще раз не поманят тогда мы ликуем 17.45 ,1 ,0
каменный,действующий,ангел,условный мир театра Марина Цветаева кстати в юности боготворившая Ростана когда-то написала о своем Каменном ангеле Действующих лиц в моей пьесе не было Была любовь ,3 ,1
дикий,единственный,ангел,Усталые измученные тянущие на себе экономику семей и республики Дикий Ангел был для них единственным доступным наркотиком отдушиной окном в мир мечты и сказки Запретить Дикий Ангел значило спровоцировать женщин на бунт бессмысленный и беспощадный ,1 ,0
двухминутный,четырехчасовый,ангел,Утверждаю без преувеличения Брэкидж смонтировал больше кадров чем любой другой режиссер за всю историю звукового кино Более трехсот его фильмов от двухминутных Ангелов до четырехчасового Искусства видения не просто вырабатывают грамматику и синтаксис новог о киноязыка но и определяют границы возможностей самого кино как выразительного средства ,1 ,0
бессильный,,ангел,У тебя не было стингеров зенитных орудий ракет земля-воздух радаров ПВО Только твое проклятие обращенное к небу с сонмом бессильных ангелов и к военному летчику за штурвалом бомбардировщика И небо покрылось тучами три дня шел дождь ,1 ,0
бессильный,,ангел,Утром Пятого Дня в приемной Создателя столпились ангелы У дверей кабинета где висела табличка Без доклада не входить сидел или сидела род в этом случае никакого значения не имеет ангел-секретарша и решительно отваживала отваживал всех любопытствующих Приемная была невелика а художников набралось порядком но они были существами нематериальными и поэтому на одном квадратном метре их могло уместиться бесконечно большое количество ангелы входили друг в друга ,1 ,0
бессильный,,ангел,Утро правильней день вставал в час попадал к самовару в столовую дальнюю около логовища Кузмина Кузмин в русской рубахе без пояса гнется бывало над рукописью под парком самовара увидев меня наливает мне чай занимает меня разговором с раскуром уютный чернявый морщавый домашний и лысенький чуть шепелявит сидит вдруг пройдется и сядет здесь очень простой в Аполлоне далекий враждебный подтянутый и элегантный он антагонист символистам на башне влетало ему от Иванова этот последний привяжется ходит журит угрожает притоп тывает издевается над Аполлоном Кузмин просто ангел терпенья моргает покуривает шепелявит Да что вы да нет А потом тихомолком уйдет в Аполлон строчит колкость по нашему адресу и неприятный сюрприз ,3 ,1
бессильный,святой,ангел,У Федора Михайловича иное воззрение на человека воззрение которое можно назвать исходящим из Евангелия Маленькая книга Евангелие открыла ему тайну человека открыла что человек это не обезьяна и не ангел святой но тот образ Божий который хотя по своей богозданной природе добр чист прекрасен однако в силу грехопадения человека глубоко исказился в результате чего на земле его сердца стали произрастать терние и волчцы Таким образом в падшем человеке природа которого теперь называется естественной одновременно присутствуют и семена добра и плевелы зла ,1 ,0
божий,,ангел,Ух Кирунька засмеялась Бельская влезая в карету здесь святости не оберешься С Божьими ангелами поедем Мы двинулись шагом по Невскому и Михайловской медленно подвигаясь к Марсову полю где находились в то время вербы с их неизбежными балаганами и каруселями ,1 ,0
божий,,ангел,Ученик отвечал приходил такой-то старец И уразумел авва Иоанн что этот старец равен ему по духовному преуспеянию и что он видел ангела 28 Поведал авва Иоанн некоторый духовный ,1 ,0
падший,,ангел,Ученик Это объяснение недовольно доступно для моих понятий нуждаюсь в объяснении более простом более близком к моему уразумению Старец В средство погубления человеческого рода употреблена была падшим ангелом ложь По этой причине Господь назвал Диавола ложью отцом лжи и человекоубийцею искони ,1 ,0
падший,,ангел,Уязвленный притихший к вечеру каждый асессор скажет громко своей жене за чаем в скудной комнате Я бы ангел мой никогда бы не согласился поехать в Персию Там губительный климат ,3 ,1
падший,,ангел,У Якова-апостола сказано Противустаньте дьяволу и побежит от вас и ты говорит противустань И тут наставил меня так делать что ты говорит как если почувствуешь сердцеразжижение и ее вспомнишь то и разумей что это значит к тебе приступает ангел сатанин и ты тогда сейчас простирайся противу его на подвиг перво-наперво стань на колени Колени у человека говорит первый инструмент как на них падешь душа сейчас так и порхнет вверх а ты тут в сем возвышении и бей поклонов земных елико мощно до изнеможения и изнуряй себя постом чтобы з ,3 ,1
падший,,ангел,Фабрика ангелов Вильна 30 Х В городе в дворцовом переулке раскрыта фабрика ангелов Нитью для обнаружения этой фабрики послужило сделанное полиции заявление что жена дворника Бенедикта Пацина принимает на воспитание внебрачных детей которые обыкновенно через три четыре дня умирают и что таких случаев в текущем году было уже восемь ,2 ,0
падший,,ангел,Федоровичу было видение Ангел явившийся в ночи сказал что должен он идти по станицам и хуторам и призывать народ не вступать в колхозы ибо ждет их страшный ,1 ,0
падший,,ангел,Фильм Михаила Алдашина про Рождество называется Рождество Персонажи ангелы Дева Мария рыбы лев зайцы три царя они же волхвы святой Иосиф Фильм мультипликационный или как сейчас чаще говорят анимационный ,2 ,0
мраморный,,ангел,Франсиско когда-то в молодости в бытность моряком был влюблен в одну девушку из этого дома хотел жениться на ней но она умерла от туберкулеза Проститутки в складчину поставили над ее могилой мраморного ангела и Франсиско в каждый свой приезд в Патагонию навещал кладбище а заодно и публичны й дом ,2 ,0
мраморный,,ангел,хально интересуется интимными анатомическими особенностями негров выплясывает африканский танец и неуклюже заваливается на спину не в силах удержать осанку В общем играется откровенная и достаточно грубоватая пародия на ту которую когда-то называли голубым ангелом На этом шаржированном фоне Лени Крючкова и впрямь кажется стальной прусской дивой ,1 ,0
мраморный,,ангел,Хамы ангел мой лакутки не понимают оттого Волынов ,3 ,1
мраморный,,ангел,характеров заставляет узнавать людей и развивает понятие об общежитии Люди которые обходятся только с честными и благородными людьми становятся односторонними и привыкают считать всех людей или ангелами или чертями Рассудок и память моя укреплялись ,3 ,1
небесный,,ангел,Х Если скрытое предваряющее действие благодати Божией не отвергнутое Корнелием побуждало его к делам человеческого добра и поддерживало его в этих дела х в молитве милостыне и посте то сами эти дела как здесь прямо указывается вызвали новые явные действия благодати Божией причем замечательно что как явление небесного ангела было лишь чрезвычайным средством для соблюдения установленного пути благочестия для приглашения земного посланника Божия земного посредника высшей истины и жизни так точно последовавшее за проповедью Петра в доме Корнелия необычное и обильное излияние даров св Духа на новооглашенных не сделало излишним для них обычный так сказать органический способ реально-таинств енного начинания благодатной жизни чрез крещение там же конец главы ,1 ,0
небесный,,ангел,Хлебнув с блюдечка Кузьма Кузьмич засмеялся Отобьет у меня Ангел клиентуру Ревнивый ,3 ,1
небесный,,ангел,хозяину благому А на вощеной дощечке сияет золотцем на день Ангела Отец обнимает Горкина Василь-Василича всех и утирает глаза платочком ,3 ,1
небесный,,ангел,Хорош выход подумал он и полетел Минут через пять начали вылетать ангелы Володя хотел схватить третьего но этого не получилось и он погнался за четвертым чтобы хоть его схватить ,1 ,0
небесный,,ангел,Хорошо ли вы спали спрашивает инспектриса покойно ли Ах как хорошо ангел всю ночь ни разу не проснулась вас раз пять видела во сне Как же ты меня видела ,3 ,1
хороший,,ангел,Хотела стать госпожой Воротниковой Девчонка была хороша как ангел а Лев Николаевич ходок и ловелас такой симпапушечки мимо не пропустит У них роман начался только вот странно ,3 ,1
нищий,,ангел,Хотелось Лазарю объедками со стола богача пропитаться но еще собаки приходили и лизали струпья Лазаря И умер бродяга нищий и ангелы снесли его к Аврааму Умер и богатый и похоронили его ,1 ,0
нищий,,ангел,Хоть не поймет их удивленный свет Благословит и ты мой ангел ты Со мною не умрешь моя любовь ,3 ,1
терпеливый,сострадательный,ангел,Хоть чем-нибудь Пусть даже он терпелив как ангел и сострадателен как мученик Но Юнис ни о чем подобном словом не обмолвился ,1 ,0
терпеливый,,ангел,Хотя бывали и несогласия и споры Например при начале Рублева ему очень понравился фильм Кавалеровича Мать Иоанна от ангелов композиции креста и все такое А мне наоборот это казалось надуманным недостоверным и я с ним спорил а он мне Ну ты серый человек ,2 ,0
терпеливый,,ангел,Хотя и называется нарицается Христос человеком но не образом но по притче ни единого подобия не имеет человек Божия Ведь писание и Ангелов называет человеком однако лишь словом а не подобием Некоторые соблазняются слыша ,1 ,0
терпеливый,,ангел,Хотя какие к черту крылышки скорее всего варился бы в огненном котле Ты ведь у нас далеко не ангел Это смотря с кем сравнивать ,1 ,0
терпеливый,,ангел,Хотя поразительные негодяи в прошлом были меценатами и разбирались в изящном В детстве я очень хорошо все понимал про религию сидит старик с ватной бородой на облаках вроде барашков кругом ангелы на арфах играют Нашему поколению не стоило труда поломать эту бутафорию ,2 ,0
терпеливый,,ангел,Хочет родиться в виде организма разъясняю я свою позицию От напряжения я взмок и жду реакции ангела Но он молчит ,3 ,1
терпеливый,который,ангел,Христианство и гуманизм созданы белыми продолжал мертвец Расой ангелов которой должна принадлежать вся земля перебил его Дьявол Вот почему они так усердно окрашивают её в свой любимый цвет красный цвет крови ,1 ,0
терпеливый,,ангел,Христос родился Бог воплотился Ангелы воспевают цари притекают Поклоняются ,1 ,0
терпеливый,пречистый,ангел,Христос родился в наш мир для того чтобы душу Свою положить за други Своя Любовь Божественная крестная спасительная любовь привела Сына Божия в мир смерти и обещание Ангела Пречистой Богородице о том что родится Спаситель мира значило для Нее в то же время что рожденный от Нее Божественный Сын кровью Своей и мукой смертной и самой смертью непостижимой невозможной смертью воплощенного Слова спасет мир В эти дни в эти часы которые нас отделяют от Пасхи от торжества Воскресения Христова вдумаемся в образ Пречистой Девы Которая совершенной верой и совершенной чистотой подвигом истинной святости стяжала Себе этот страшный дар стать Матерью Господней и Которая будучи едина с Сыном Своим Божественным едина духом едина волей едина сердцем предстояла у Креста Его пока многочасно умирал Спаситель ,1 ,0
иудейский,,ангел,Христу то есть тогда когда бы не стало Князя во Иудином колене что и зделалось в пришествии Христове на Ироде которой будучи иноплеменник стал Царем Иудейским И для того Ангел Лук 1 32 в благовестии к Деве напомянул и даст Ему Господь Бог престол Давида Отца Его и царствию Его не будет конца ,1 ,0
иудейский,,ангел,Хрущева провели на второй этаж в кабинет посла хотя и маленький но со всеми атрибутами того времени на одной стене висел портрет Ленина а напротив него Хрущева Никита Сергеевич уселся под собственным портретом рядом с ним как два ангела Малиновский и Громыко и стал внимательно слушать доклад посла о положении во Франции Затем местные руководители разведки КГБ и ГРУ также доложили обстановку ,1 ,0
иудейский,,ангел,хтурки Видя налегающую силу злого нечестия продолжала древняя старица по многим местам христиане огню себя предавали из пламени со ангелы в небеса к самому Христу восходили Недалеко от нас от Улангера всем ведомо достопоклоняемое место иде же преподобный Варлаам со ученики огненной смерти сам себя предал ,1 ,0
иудейский,,ангел,художественный нравственный внезапно изменил нам или мы изменили ему и мы оказались в чистом поле где надо было наживать новое знание в рост пушкинского духа чтобы скорее и вернее выйти к настоящей свободе И нас как некогда его поэзия как ангел утешитель готова была спасти в тот мрачный момент ,1 ,0
многий,,ангел,царствовать на земле И я видел и слышал голос многих Ангелов вокруг престола и животных и старцев и число их было тьмы тем и тысячи тысяч ,1 ,0
многий,должный,ангел,Царь велел взорвать его на бочке пороха говоря в шутку что схимники Ангелы и должны лететь на небо Чиновник Мясоед Вислой имел прелестную жену ее взяли обесчестили повесили перед глазами мужа а ему отрубили голову ,1 ,0
многий,,ангел,Царь отвечал Я во всем с тобою согласен кроме сравнения твоего с Карамзиным Для Пушкина я все готов сделать но я не могу сравнить его в уважении с Карамзиным тот умирал как ангел Он дал почувствовать ,3 ,1
многий,,ангел,Цепи у тебя в голове а сам ты в клетке ответил я ему Швагер что-то заворчал про Гулаг но я не слышал его надо мной вдруг навис ангел в челобии и прожег пальцем дыру в моем черепе отчего стали вспучиваться мысли Зачем жить чужие жизни Живи свою ,3 ,1
особый,божий,ангел,Церковь должна быть конкретной т е она должна быть национально-культурным организмом Но много народов и много культур и православных церквей должно быть много так чтобы каждая из них выражала особую культурную и народную симфоническую личность хранимую особым ангелом Божиим и чтобы все оне в единстве Христовой любви составляли одну Святую Соборную ,1 ,0
особый,,ангел,чад женственности и духов и поз повадки ангела цинизм ее суждений Не позволяй остынуть и пропасть ,3 ,1
трудолюбивый,,ангел,челетье за тысячелетьем Это и есть трудолюбивый ангел или даже Бог сражающийся с миром зла и в нас и за нас в то время как мы можем этого и не знать Частицами тренажерского полотна мы знай мелькаем и мелькаем под его ногами поколение за поколением как шаг за шагом к примеру почти промелькнули наши сталинисты ,1 ,0
трудолюбивый,,ангел,человек если не знает то чувствует что в самых важных вопросах жизни ему нельзя руководствоваться ни личными побуждениями чувств ни соображениями о ближайших последствиях его деятельности потому что последствий этих он видит слишком много различных и часто противоречивых т е таких которые так же вероятно могут быть благодетельны или зловредны как для него так и для других людей Есть легенда о том как ангел сошедши на землю в богобоязненную семью убил ребенка который был в колыбели и когда его спросили зачем он сделал это объяснил что ребе нок был бы величайшим злодеем и сделал бы несчастие семьи ,1 ,0
такой,,ангел,Человек же наделен двумя душами Одна душа большой добрый ангел наделяет человека определенной индивидуальностью Еще до рождения до прибытия на Землю каждый из нас был таким ангелом ,3 ,1
такой,,ангел,Человеческой лавы поток Ангелы может могли бы молиться Мы лишь сжимаем висок ,1 ,0
такой,,ангел,Через несколько минут он подошел к ней и сказал нежно Прощай ангел мой я пойду отдохнуть и поцеловал ее Раз Софья утомив зрение продолжительным чтением опустила сторы на окнах ,3 ,1
такой,симпатичный,ангел,Через пару дней высвободив час пришёл к Юле На фоне других моих подшефных она казалась ангелом Симпатичная ,3 ,1
такой,,ангел,Черный Ангел вероятно первая проба и этим объясняется его близость к моим строчкам Черных ангелов крылья остры Скоро будет последний суд ,1 ,0
такой,,ангел,черта выбрали хозяина другим участникам в игре были розданы названия той или другой краски которые не сообщались ни ангелу ни черту Вот приходит ангел и стучит он в двери ,3 ,1
такой,,ангел,Черт его знает чего мне хочется сказал он нерешительно Но кажется я был бы не прочь чтобы она немного самую малость поплакала и назвала меня ангелом Но вот на чем я настаиваю так это на том что когда я ей признался бы в любви то чтобы она покраснела ,3 ,1
